영업일자,영업장명_메뉴명,매출수량,영업장명,메뉴명,요일,월,주말여부
2023-02-20,담하_들깨 양지탕,4,담하,들깨 양지탕,0,2,0
2023-02-20,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),0,느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),0,2,0
2023-02-20,연회장_로제 치즈떡볶이,3,연회장,로제 치즈떡볶이,0,2,0
2023-02-20,포레스트릿_아메리카노(HOT),65,포레스트릿,아메리카노(HOT),0,2,0
2023-02-20,카페테리아_아메리카노(HOT),51,카페테리아,아메리카노(HOT),0,2,0
2023-02-20,담하_테라,3,담하,테라,0,2,0
2023-02-20,"미라시아_(단체)브런치주중 36,000",42,미라시아,"(단체)브런치주중 36,000",0,2,0
2023-02-20,포레스트릿_카페라떼(HOT),23,포레스트릿,카페라떼(HOT),0,2,0
2023-02-20,"느티나무 셀프BBQ_대여료 60,000원",1,느티나무 셀프BBQ,"대여료 60,000원",0,2,0
2023-02-20,포레스트릿_치즈 핫도그,97,포레스트릿,치즈 핫도그,0,2,0
2023-02-20,느티나무 셀프BBQ_스프라이트 (단체),18,느티나무 셀프BBQ,스프라이트 (단체),0,2,0
2023-02-20,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,0,카페테리아,한상 삼겹구이 정식(2인) 소요시간 약 15~20분,0,2,0
2023-02-20,담하_생목살 김치찌개,26,담하,생목살 김치찌개,0,2,0
2023-02-20,화담숲카페_카페라떼 ICE,0,화담숲카페,카페라떼 ICE,0,2,0
2023-02-20,카페테리아_새우 볶음밥,28,카페테리아,새우 볶음밥,0,2,0
2023-02-20,느티나무 셀프BBQ_카스 병(단체),63,느티나무 셀프BBQ,카스 병(단체),0,2,0
2023-02-20,카페테리아_수제 등심 돈까스,111,카페테리아,수제 등심 돈까스,0,2,0
2023-02-20,포레스트릿_스프라이트,73,포레스트릿,스프라이트,0,2,0
2023-02-20,카페테리아_샷 추가,6,카페테리아,샷 추가,0,2,0
2023-02-20,담하_한우 우거지 국밥,11,담하,한우 우거지 국밥,0,2,0
2023-02-20,미라시아_코카콜라,0,미라시아,코카콜라,0,2,0
2023-02-20,연회장_Conference M9,0,연회장,Conference M9,0,2,0
2023-02-20,미라시아_브런치(어린이),17,미라시아,브런치(어린이),0,2,0
2023-02-20,포레스트릿_아메리카노(ICE),63,포레스트릿,아메리카노(ICE),0,2,0
2023-02-20,미라시아_브런치(대인) 주중,38,미라시아,브런치(대인) 주중,0,2,0
2023-02-20,담하_(정식) 물냉면 ,0,담하,(정식) 물냉면 ,0,2,0
2023-02-20,포레스트릿_카페라떼(ICE),5,포레스트릿,카페라떼(ICE),0,2,0
2023-02-20,담하_담하 한우 불고기,31,담하,담하 한우 불고기,0,2,0
2023-02-20,연회장_매콤 무뼈닭발&계란찜,3,연회장,매콤 무뼈닭발&계란찜,0,2,0
2023-02-20,연회장_Conference L1,1,연회장,Conference L1,0,2,0
2023-02-20,느티나무 셀프BBQ_잔디그늘집 의자 추가,0,느티나무 셀프BBQ,잔디그늘집 의자 추가,0,2,0
2023-02-20,카페테리아_돼지고기 김치찌개,57,카페테리아,돼지고기 김치찌개,0,2,0
2023-02-20,라그로타_Gls.미션 서드,0,라그로타,Gls.미션 서드,0,2,0
2023-02-20,카페테리아_치즈돈까스,73,카페테리아,치즈돈까스,0,2,0
2023-02-20,카페테리아_공깃밥(추가),64,카페테리아,공깃밥(추가),0,2,0
2023-02-20,담하_황태해장국,3,담하,황태해장국,0,2,0
2023-02-20,담하_메밀면 사리,4,담하,메밀면 사리,0,2,0
2023-02-20,느티나무 셀프BBQ_참이슬 (단체),18,느티나무 셀프BBQ,참이슬 (단체),0,2,0
2023-02-20,담하_카스,1,담하,카스,0,2,0
2023-02-20,느티나무 셀프BBQ_허브솔트,0,느티나무 셀프BBQ,허브솔트,0,2,0
2023-02-20,미라시아_스텔라(무제한),0,미라시아,스텔라(무제한),0,2,0
2023-02-20,카페테리아_어린이 돈까스,18,카페테리아,어린이 돈까스,0,2,0
2023-02-20,미라시아_애플망고 에이드,1,미라시아,애플망고 에이드,0,2,0
2023-02-20,카페테리아_카페라떼(HOT),32,카페테리아,카페라떼(HOT),0,2,0
2023-02-20,포레스트릿_페스츄리 소시지,61,포레스트릿,페스츄리 소시지,0,2,0
2023-02-20,느티나무 셀프BBQ_친환경 접시 23cm,2,느티나무 셀프BBQ,친환경 접시 23cm,0,2,0
2023-02-20,미라시아_BBQ 고기추가,3,미라시아,BBQ 고기추가,0,2,0
2023-02-20,미라시아_브런치 2인 패키지 ,27,미라시아,브런치 2인 패키지 ,0,2,0
2023-02-20,미라시아_파스타면 추가(150g),0,미라시아,파스타면 추가(150g),0,2,0
2023-02-20,포레스트릿_코카콜라,0,포레스트릿,코카콜라,0,2,0
2023-02-20,연회장_Conference M8,0,연회장,Conference M8,0,2,0
2023-02-20,카페테리아_오픈푸드,1,카페테리아,오픈푸드,0,2,0
2023-02-20,라그로타_AUS (200g),0,라그로타,AUS (200g),0,2,0
2023-02-20,느티나무 셀프BBQ_1인 수저세트,10,느티나무 셀프BBQ,1인 수저세트,0,2,0
2023-02-20,담하_처음처럼,1,담하,처음처럼,0,2,0
2023-02-20,미라시아_미라시아 브런치 (패키지),26,미라시아,미라시아 브런치 (패키지),0,2,0
2023-02-20,카페테리아_짜장밥,17,카페테리아,짜장밥,0,2,0
2023-02-20,라그로타_아메리카노,0,라그로타,아메리카노,0,2,0
2023-02-20,카페테리아_짬뽕,32,카페테리아,짬뽕,0,2,0
2023-02-20,카페테리아_구슬아이스크림,45,카페테리아,구슬아이스크림,0,2,0
2023-02-20,담하_(정식) 비빔냉면,0,담하,(정식) 비빔냉면,0,2,0
2023-02-20,담하_참이슬,2,담하,참이슬,0,2,0
2023-02-20,연회장_주먹밥 (2ea),1,연회장,주먹밥 (2ea),0,2,0
2023-02-20,담하_갑오징어 비빔밥,0,담하,갑오징어 비빔밥,0,2,0
2023-02-20,느티나무 셀프BBQ_BBQ55(단체),0,느티나무 셀프BBQ,BBQ55(단체),0,2,0
2023-02-20,연회장_골뱅이무침,6,연회장,골뱅이무침,0,2,0
2023-02-20,카페테리아_짜장면,67,카페테리아,짜장면,0,2,0
2023-02-20,카페테리아_짬뽕밥,19,카페테리아,짬뽕밥,0,2,0
2023-02-20,담하_(단체) 한우 우거지 국밥,43,담하,(단체) 한우 우거지 국밥,0,2,0
2023-02-20,"느티나무 셀프BBQ_대여료 30,000원",4,느티나무 셀프BBQ,"대여료 30,000원",0,2,0
2023-02-20,담하_한우 떡갈비 정식,13,담하,한우 떡갈비 정식,0,2,0
2023-02-20,라그로타_알리오 에 올리오 ,0,라그로타,알리오 에 올리오 ,0,2,0
2023-02-20,담하_더덕 한우 지짐,0,담하,더덕 한우 지짐,0,2,0
2023-02-20,카페테리아_카페라떼(ICE),18,카페테리아,카페라떼(ICE),0,2,0
2023-02-20,담하_한우 미역국 정식,8,담하,한우 미역국 정식,0,2,0
2023-02-20,담하_느린마을 막걸리,0,담하,느린마을 막걸리,0,2,0
2023-02-20,미라시아_유자 하이볼,0,미라시아,유자 하이볼,0,2,0
2023-02-20,느티나무 셀프BBQ_일회용 종이컵,2,느티나무 셀프BBQ,일회용 종이컵,0,2,0
2023-02-20,담하_담하 한우 불고기 정식,0,담하,담하 한우 불고기 정식,0,2,0
2023-02-20,카페테리아_아메리카노(ICE),60,카페테리아,아메리카노(ICE),0,2,0
2023-02-20,담하_공깃밥,31,담하,공깃밥,0,2,0
2023-02-20,미라시아_브런치 4인 패키지 ,3,미라시아,브런치 4인 패키지 ,0,2,0
2023-02-20,라그로타_까르보나라,0,라그로타,까르보나라,0,2,0
2023-02-20,포레스트릿_떡볶이,179,포레스트릿,떡볶이,0,2,0
2023-02-20,화담숲주막_콜라,0,화담숲주막,콜라,0,2,0
2023-02-20,연회장_모둠 돈육구이(3인),5,연회장,모둠 돈육구이(3인),0,2,0
2023-02-20,라그로타_그릴드 비프 샐러드,0,라그로타,그릴드 비프 샐러드,0,2,0
2023-02-20,연회장_왕갈비치킨,0,연회장,왕갈비치킨,0,2,0
2023-02-20,연회장_Cass Beer,4,연회장,Cass Beer,0,2,0
2023-02-20,느티나무 셀프BBQ_콜라 (단체),24,느티나무 셀프BBQ,콜라 (단체),0,2,0
2023-02-20,담하_(후식) 된장찌개,7,담하,(후식) 된장찌개,0,2,0
2023-02-20,포레스트릿_복숭아 아이스티,145,포레스트릿,복숭아 아이스티,0,2,0
2023-02-20,담하_콜라,2,담하,콜라,0,2,0
2023-02-20,연회장_돈목살 김치찌개 (밥포함),3,연회장,돈목살 김치찌개 (밥포함),0,2,0
2023-02-20,"느티나무 셀프BBQ_대여료 90,000원",2,느티나무 셀프BBQ,"대여료 90,000원",0,2,0
2023-02-20,담하_은이버섯 갈비탕,6,담하,은이버섯 갈비탕,0,2,0
2023-02-20,미라시아_BBQ Platter,7,미라시아,BBQ Platter,0,2,0
2023-02-20,카페테리아_약 고추장 돌솥비빔밥,62,카페테리아,약 고추장 돌솥비빔밥,0,2,0
2023-02-20,카페테리아_단체식 13000(신),0,카페테리아,단체식 13000(신),0,2,0
2023-02-20,담하_한우 차돌박이 된장찌개,11,담하,한우 차돌박이 된장찌개,0,2,0
2023-02-20,카페테리아_복숭아 아이스티,28,카페테리아,복숭아 아이스티,0,2,0
2023-02-20,연회장_Grand Ballroom,2,연회장,Grand Ballroom,0,2,0
2023-02-20,포레스트릿_꼬치어묵,229,포레스트릿,꼬치어묵,0,2,0
2023-02-21,라그로타_해산물 토마토 리조또,1,라그로타,해산물 토마토 리조또,1,2,0
2023-02-21,라그로타_해산물 토마토 스튜 파스타,0,라그로타,해산물 토마토 스튜 파스타,1,2,0
2023-02-21,연회장_삼겹살추가 (200g),0,연회장,삼겹살추가 (200g),1,2,0
2023-02-21,담하_(후식) 비빔냉면,0,담하,(후식) 비빔냉면,1,2,0
2023-02-21,미라시아_칠리 치즈 프라이,0,미라시아,칠리 치즈 프라이,1,2,0
2023-02-21,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),0,느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),1,2,0
2023-02-21,라그로타_양갈비 (4ps),0,라그로타,양갈비 (4ps),1,2,0
2023-02-21,느티나무 셀프BBQ_일회용 소주컵,0,느티나무 셀프BBQ,일회용 소주컵,1,2,0
2023-02-21,라그로타_빵 추가 (1인),6,라그로타,빵 추가 (1인),1,2,0
2023-02-21,느티나무 셀프BBQ_쌈장,0,느티나무 셀프BBQ,쌈장,1,2,0
2023-02-21,포레스트릿_코카콜라,108,포레스트릿,코카콜라,1,2,0
2023-02-21,라그로타_콜라,1,라그로타,콜라,1,2,0
2023-02-21,담하_(후식) 된장찌개,3,담하,(후식) 된장찌개,1,2,0
2023-02-21,카페테리아_단체식 13000(신),0,카페테리아,단체식 13000(신),1,2,0
2023-02-21,라그로타_스프라이트,0,라그로타,스프라이트,1,2,0
2023-02-21,느티나무 셀프BBQ_콜라 (단체),0,느티나무 셀프BBQ,콜라 (단체),1,2,0
2023-02-21,미라시아_코카콜라,0,미라시아,코카콜라,1,2,0
2023-02-21,담하_담하 한우 불고기,20,담하,담하 한우 불고기,1,2,0
2023-02-21,"느티나무 셀프BBQ_대여료 30,000원",6,느티나무 셀프BBQ,"대여료 30,000원",1,2,0
2023-02-21,담하_라면사리,1,담하,라면사리,1,2,0
2023-02-21,연회장_Regular Coffee,0,연회장,Regular Coffee,1,2,0
2023-02-21,담하_메밀면 사리,4,담하,메밀면 사리,1,2,0
2023-02-21,라그로타_자몽리치에이드,1,라그로타,자몽리치에이드,1,2,0
2023-02-21,연회장_Cookie Platter,0,연회장,Cookie Platter,1,2,0
2023-02-21,느티나무 셀프BBQ_일회용 종이컵,2,느티나무 셀프BBQ,일회용 종이컵,1,2,0
2023-02-21,담하_(정식) 물냉면 ,0,담하,(정식) 물냉면 ,1,2,0
2023-02-21,담하_갱시기,0,담하,갱시기,1,2,0
2023-02-21,담하_(정식) 비빔냉면,0,담하,(정식) 비빔냉면,1,2,0
2023-02-21,담하_룸 이용료,0,담하,룸 이용료,1,2,0
2023-02-21,포레스트릿_페스츄리 소시지,54,포레스트릿,페스츄리 소시지,1,2,0
2023-02-21,라그로타_제로콜라,1,라그로타,제로콜라,1,2,0
2023-02-21,화담숲카페_아메리카노 ICE,0,화담숲카페,아메리카노 ICE,1,2,0
2023-02-21,미라시아_스프라이트,0,미라시아,스프라이트,1,2,0
2023-02-21,담하_들깨 양지탕,3,담하,들깨 양지탕,1,2,0
2023-02-21,포레스트릿_카페라떼(HOT),30,포레스트릿,카페라떼(HOT),1,2,0
2023-02-21,라그로타_카스,1,라그로타,카스,1,2,0
2023-02-21,포레스트릿_카페라떼(ICE),20,포레스트릿,카페라떼(ICE),1,2,0
2023-02-21,담하_공깃밥,11,담하,공깃밥,1,2,0
2023-02-21,라그로타_하이네켄(생),1,라그로타,하이네켄(생),1,2,0
2023-02-21,카페테리아_치즈돈까스,68,카페테리아,치즈돈까스,1,2,0
2023-02-21,미라시아_애플망고 에이드,2,미라시아,애플망고 에이드,1,2,0
2023-02-21,라그로타_Gls.미션 서드,1,라그로타,Gls.미션 서드,1,2,0
2023-02-21,카페테리아_수제 등심 돈까스,105,카페테리아,수제 등심 돈까스,1,2,0
2023-02-21,미라시아_브런치(대인) 주중,60,미라시아,브런치(대인) 주중,1,2,0
2023-02-21,카페테리아_샷 추가,1,카페테리아,샷 추가,1,2,0
2023-02-21,담하_테라,6,담하,테라,1,2,0
2023-02-21,카페테리아_새우튀김 우동,48,카페테리아,새우튀김 우동,1,2,0
2023-02-21,카페테리아_카페라떼(HOT),28,카페테리아,카페라떼(HOT),1,2,0
2023-02-21,미라시아_브런치(어린이),12,미라시아,브런치(어린이),1,2,0
2023-02-21,라그로타_G-Charge(3),1,라그로타,G-Charge(3),1,2,0
2023-02-21,카페테리아_새우 볶음밥,33,카페테리아,새우 볶음밥,1,2,0
2023-02-21,카페테리아_카페라떼(ICE),10,카페테리아,카페라떼(ICE),1,2,0
2023-02-21,포레스트릿_꼬치어묵,199,포레스트릿,꼬치어묵,1,2,0
2023-02-21,카페테리아_복숭아 아이스티,29,카페테리아,복숭아 아이스티,1,2,0
2023-02-21,화담숲주막_스프라이트,0,화담숲주막,스프라이트,1,2,0
2023-02-21,미라시아_BBQ Platter,5,미라시아,BBQ Platter,1,2,0
2023-02-21,담하_황태해장국,1,담하,황태해장국,1,2,0
2023-02-21,담하_한우 떡갈비 정식,6,담하,한우 떡갈비 정식,1,2,0
2023-02-21,카페테리아_돼지고기 김치찌개,50,카페테리아,돼지고기 김치찌개,1,2,0
2023-02-21,담하_은이버섯 갈비탕,6,담하,은이버섯 갈비탕,1,2,0
2023-02-21,포레스트릿_떡볶이,123,포레스트릿,떡볶이,1,2,0
2023-02-21,카페테리아_구슬아이스크림,57,카페테리아,구슬아이스크림,1,2,0
2023-02-21,카페테리아_공깃밥(추가),52,카페테리아,공깃밥(추가),1,2,0
2023-02-21,담하_한우 미역국 정식,6,담하,한우 미역국 정식,1,2,0
2023-02-21,느티나무 셀프BBQ_스프라이트 (단체),0,느티나무 셀프BBQ,스프라이트 (단체),1,2,0
2023-02-21,라그로타_Open Food,1,라그로타,Open Food,1,2,0
2023-02-21,담하_꼬막 비빔밥,0,담하,꼬막 비빔밥,1,2,0
2023-02-21,미라시아_레인보우칵테일(알코올),1,미라시아,레인보우칵테일(알코올),1,2,0
2023-02-21,미라시아_브런치 2인 패키지 ,7,미라시아,브런치 2인 패키지 ,1,2,0
2023-02-21,연회장_Conference M8,0,연회장,Conference M8,1,2,0
2023-02-21,카페테리아_오픈푸드,3,카페테리아,오픈푸드,1,2,0
2023-02-21,연회장_Convention Hall,0,연회장,Convention Hall,1,2,0
2023-02-21,카페테리아_짜장면,63,카페테리아,짜장면,1,2,0
2023-02-21,카페테리아_약 고추장 돌솥비빔밥,53,카페테리아,약 고추장 돌솥비빔밥,1,2,0
2023-02-21,"느티나무 셀프BBQ_대여료 90,000원",1,느티나무 셀프BBQ,"대여료 90,000원",1,2,0
2023-02-21,화담숲주막_찹쌀식혜,0,화담숲주막,찹쌀식혜,1,2,0
2023-02-21,카페테리아_아메리카노(ICE),39,카페테리아,아메리카노(ICE),1,2,0
2023-02-21,미라시아_브런치 4인 패키지 ,1,미라시아,브런치 4인 패키지 ,1,2,0
2023-02-21,미라시아_미라시아 브런치 (패키지),36,미라시아,미라시아 브런치 (패키지),1,2,0
2023-02-21,카페테리아_짜장밥,14,카페테리아,짜장밥,1,2,0
2023-02-21,담하_생목살 김치찌개,14,담하,생목살 김치찌개,1,2,0
2023-02-21,담하_처음처럼,3,담하,처음처럼,1,2,0
2023-02-21,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),0,느티나무 셀프BBQ,잔디그늘집 대여료 (12인석),1,2,0
2023-02-21,화담숲카페_메밀미숫가루,0,화담숲카페,메밀미숫가루,1,2,0
2023-02-21,담하_콜라,4,담하,콜라,1,2,0
2023-02-21,카페테리아_짬뽕,46,카페테리아,짬뽕,1,2,0
2023-02-21,카페테리아_아메리카노(HOT),60,카페테리아,아메리카노(HOT),1,2,0
2023-02-21,담하_카스,0,담하,카스,1,2,0
2023-02-21,라그로타_아메리카노,0,라그로타,아메리카노,1,2,0
2023-02-21,라그로타_시저 샐러드 ,0,라그로타,시저 샐러드 ,1,2,0
2023-02-21,미라시아_오븐구이 윙과 킬바사소세지,0,미라시아,오븐구이 윙과 킬바사소세지,1,2,0
2023-02-21,카페테리아_짬뽕밥,20,카페테리아,짬뽕밥,1,2,0
2023-02-21,포레스트릿_복숭아 아이스티,101,포레스트릿,복숭아 아이스티,1,2,0
2023-02-21,카페테리아_어린이 돈까스,16,카페테리아,어린이 돈까스,1,2,0
2023-02-21,라그로타_미션 서드 카베르네 쉬라,0,라그로타,미션 서드 카베르네 쉬라,1,2,0
2023-02-21,포레스트릿_치즈 핫도그,83,포레스트릿,치즈 핫도그,1,2,0
2023-02-21,담하_한우 우거지 국밥,2,담하,한우 우거지 국밥,1,2,0
2023-02-21,담하_하동 매실 칵테일,0,담하,하동 매실 칵테일,1,2,0
2023-02-21,라그로타_해산물 토마토 스파게티,3,라그로타,해산물 토마토 스파게티,1,2,0
2023-02-21,카페테리아_단체식 18000(신),0,카페테리아,단체식 18000(신),1,2,0
2023-02-21,연회장_골뱅이무침,3,연회장,골뱅이무침,1,2,0
2023-02-21,미라시아_BBQ 고기추가,0,미라시아,BBQ 고기추가,1,2,0
2023-02-21,연회장_Grand Ballroom,1,연회장,Grand Ballroom,1,2,0
2023-02-21,화담숲주막_느린마을 막걸리,0,화담숲주막,느린마을 막걸리,1,2,0
2023-02-21,"느티나무 셀프BBQ_대여료 60,000원",4,느티나무 셀프BBQ,"대여료 60,000원",1,2,0
2023-02-21,연회장_돈목살 김치찌개 (밥포함),4,연회장,돈목살 김치찌개 (밥포함),1,2,0
2023-02-21,포레스트릿_아메리카노(HOT),31,포레스트릿,아메리카노(HOT),1,2,0
2023-02-21,연회장_로제 치즈떡볶이,1,연회장,로제 치즈떡볶이,1,2,0
2023-02-21,연회장_Conference L3,1,연회장,Conference L3,1,2,0
2023-02-21,담하_스프라이트,2,담하,스프라이트,1,2,0
2023-02-21,포레스트릿_아메리카노(ICE),72,포레스트릿,아메리카노(ICE),1,2,0
2023-02-21,느티나무 셀프BBQ_카스 병(단체),0,느티나무 셀프BBQ,카스 병(단체),1,2,0
2023-02-21,포레스트릿_스프라이트,47,포레스트릿,스프라이트,1,2,0
2023-02-21,"미라시아_(단체)브런치주중 36,000",22,미라시아,"(단체)브런치주중 36,000",1,2,0
2023-02-21,연회장_Conference L1,1,연회장,Conference L1,1,2,0
